batch_idx,correct,p_adv,time
734,0,0.018217087,0.029053211212158203
735,3,0.017667597,0.028054237365722656
736,1,0.017078042,0.028493881225585938
737,0,0.017876595,0.03042745590209961
738,8,0.01722645,0.03166985511779785
739,9,0.017649706,0.03206682205200195
740,2,0.01777126,0.030617952346801758
741,8,0.016322818,0.028278589248657227
742,3,0.015582345,0.03097057342529297
743,2,0.016129352,0.028122901916503906
744,5,0.017105527,0.029923439025878906
745,11,0.01725989,0.028310060501098633
746,12,0.019407682,0.028615951538085938
747,7,0.018161714,0.02777266502380371
748,7,0.017340962,0.028542280197143555
749,19,0.019866506,0.029352426528930664
750,0,0.016678754,0.030393362045288086
751,0,0.019159686,0.03185009956359863
752,0,0.018342258,0.03137636184692383
753,1,0.01879102,0.030332326889038086
754,1,0.016868599,0.029639005661010742
755,1,0.015749622,0.029268503189086914
756,1,0.017573552,0.030538082122802734
757,2,0.017560773,0.030452489852905273
758,4,0.018334128,0.030260801315307617
759,0,0.019260999,0.028303146362304688
760,2,0.018955328,0.03116440773010254
761,8,0.018622525,0.03073430061340332
762,0,0.01849637,0.029540061950683594
763,0,0.01960972,0.028645753860473633
764,1,0.017575376,0.027620792388916016
765,2,0.0182755,0.028816699981689453
766,0,0.017892087,0.030640125274658203
767,2,0.016247343,0.031731367111206055
768,18,0.015907101,0.031215667724609375
769,38,0.015693959,0.028498411178588867
770,40,0.017499026,0.030740737915039062
771,5,0.017530661,0.030739545822143555
772,8,0.018871233,0.028997421264648438
773,7,0.017531043,0.031415700912475586
774,24,0.016862322,0.027330636978149414
775,20,0.017681375,0.025591611862182617
776,9,0.018346101,0.025053977966308594
777,10,0.018207893,0.025020360946655273
778,1,0.019308321,0.025072574615478516
779,2,0.017490389,0.025213956832885742
780,0,0.017324582,0.025440216064453125
781,0,0.017985433,0.03632235527038574
